DictWordID,PojUnicode,PojInput,KipUnicode,KipInput,HanLoTaibunPoj,PageNumber,PojNormalized,KipNormalized
388,Hong-put-tōng,Hong-put-tong7,Hong-put-tōng,Hong-put-tong7,風不動,153,Hong-put-tong,Hong-put-tong
389,Gû-lin,Gu5-lin,Gû-lin,Gu5-lin,牛乳,153,Gu-lin,Gu-lin
390,Tāi-teng-hông,Tai7-teng-hong5,Tāi-ting-hông,Tai7-ting-hong5,大丁黃,154,Tai-teng-hong,Tai-ting-hong
391,Tōa-phàⁿ-chhiū,Toa7-phann3-chhiu7,Tuā-phànn-tshiū,Tua7-phann3-tshiu7,大冇樹,154,Toa-pha-chhiu,Tua-phann-tshiu
392,Tōa-hio̍h-phàⁿ,Toa7-hioh8-phann3,Tuā-hio̍h-phànn,Tua7-hioh8-phann3,大葉冇,154,Toa-hioh-pha,Tua-hioh-phann
393,Ti-bú-lin,Ti-bu2-lin,Ti-bú-lin,Ti-bu2-lin,猪母乳,154,Ti-bu-lin,Ti-bu-lin
394,Ti-bú-lin-kū,Ti-bu2-lin-ku7,Ti-bú-lin-kū,Ti-bu2-lin-ku7,猪母乳舅,154,Ti-bu-lin-ku,Ti-bu-lin-ku
395,Se-chí-á,Se-chi2-a2,Se-tsí-á,Se-tsi2-a2,樨枳仔,154,Se-chi-a,Se-tsi-a
396,Chí-po͘,Chi2-poo,Tsí-poo,Tsi2-poo,枳枯,154,Chi-po,Tsi-poo
397,Tōa-hio̍h-káu-têng-chhe,Toa7-hioh8-kau2-teng5-chhe,Tuā-hio̍h-káu-tîng-tshe,Tua7-hioh8-kau2-ting5-tshe,大葉九重吹,154,Toa-hioh-kau-teng-chhe,Tua-hioh-kau-ting-tshe
398,Ò-giô-chí,O3-gio5-chi2,Ò-giô-tsí,O3-gio5-tsi2,愛玉子,155,O-gio-chi,O-gio-tsi
399,Hong-put-tōng,Hong-put-tong7,Hong-put-tōng,Hong-put-tong7,風不動,155,Hong-put-tong,Hong-put-tong
400,O͘-chhêng,Oo-chheng5,Oo-tshîng,Oo-tshing5,烏榕,155,O-chheng,Oo-tshing
401,Chhêng-chhiū,Chheng5-chhiu7,Tshîng-tshiū,Tshing5-tshiu7,榕樹,155,Chheng-chhiu,Tshing-tshiu
402,Chhêng,Chheng5,Tshîng,Tshing5,榕,155,Chheng,Tshing
403,Chiàⁿ-chhêng,Chiann3-chheng5,Tsiànn-tshîng,Tsiann3-tshing5,正榕,155,Chia-chheng,Tsiann-tshing
404,Káu-têng-chhe,Kau2-teng5-chhe,Káu-tîng-tshe,Kau2-ting5-tshe,九重吹,155,Kau-teng-chhe,Kau-ting-tshe
405,Siap-hio̍h,Siap-hioh8,Siap-hio̍h,Siap-hioh8,澁葉,155,Siap-hioh,Siap-hioh
406,Sòe-hio̍h-siap-hio̍h,Soe3-hioh8-siap-hioh8,Suè-hio̍h-siap-hio̍h,Sue3-hioh8-siap-hioh8,細葉澁葉,155,Soe-hioh-siap-hioh,Sue-hioh-siap-hioh
407,Siap-á-chhiū,Siap-a2-chhiu7,Siap-á-tshiū,Siap-a2-tshiu7,澁仔樹,155,Siap-a-chhiu,Siap-a-tshiu
408,Pe̍h-soa,Peh8-soa,Pe̍h-sua,Peh8-sua,白沙,155,Peh-soa,Peh-sua
409,Soaⁿ-ti-kê,Soann-ti-ke5,Suann-ti-kê,Suann-ti-ke5,山猪枷,155,Soa-ti-ke,Suann-ti-ke
410,Pe̍h-chhêng,Peh8-chheng5,Pe̍h-tshîng,Peh8-tshing5,白榕,156,Peh-chheng,Peh-tshing
411,Pe̍h-bah-chhêng,Peh8-bah-chheng5,Pe̍h-bah-tshîng,Peh8-bah-tshing5,白肉榕,156,Peh-bah-chheng,Peh-bah-tshing
412,Chhiah-iông,Chhiah-iong5,Tshiah-iông,Tshiah-iong5,赤榕,156,Chhiah-iong,Tshiah-iong
413,Soaⁿ-chhêng,Soann-chheng5,Suann-tshîng,Suann-tshing5,山榕,156,Soa-chheng,Suann-tshing
414,Chiáu-chhêng,Chiau2-chheng5,Tsiáu-tshîng,Tsiau2-tshing5,鳥榕,156,Chiau-chheng,Tsiau-tshing
415,Chiáu-sái-chhêng,Chiau2-sai2-chheng5,Tsiáu-sái-tshîng,Tsiau2-sai2-tshing5,鳥屎榕,156,Chiau-sai-chheng,Tsiau-sai-tshing
416,Soaⁿ-khó͘-koe,Soann-khoo2-koe,Suann-khóo-kue,Suann-khoo2-kue,山苦瓜,156,Soa-kho-koe,Suann-khoo-kue
417,Khó͘-koe-chháu,Khoo2-koe-chhau2,Khóo-kue-tsháu,Khoo2-kue-tshau2,苦瓜草,156,Kho-koe-chhau,Khoo-kue-tshau
418,Niû-á-hio̍h-chhiū,Niu5-a2-hioh8-chhiu7,Niû-á-hio̍h-tshiū,Niu5-a2-hioh8-tshiu7,蠶仔葉樹,156,Niu-a-hioh-chhiu,Niu-a-hioh-tshiu
419,Sng-châi-á,Sng-chai5-a2,Sng-tsâi-á,Sng-tsai5-a2,桑材仔,156,Sng-chai-a,Sng-tsai-a
420,Niû-á-chhiū,Niu5-a2-chhiu7,Niû-á-tshiū,Niu5-a2-tshiu7,蠶仔樹,156,Niu-a-chhiu,Niu-a-tshiu
421,Song-chhiū,Song-chhiu7,Song-tshiū,Song-tshiu7,桑樹,156,Song-chhiu,Song-tshiu
422,Iâm-sng-á,Iam5-sng-a2,Iâm-sng-á,Iam5-sng-a2,鹽桑仔,156,Iam-sng-a,Iam-sng-a
423,N̂g-kim-kùi,Ng5-kim-kui3,N̂g-kim-kuì,Ng5-kim-kui3,黃金桂,157,N̂g-kim-kui,N̂g-kim-kui
424,Tāi-teng-hông,Tai7-teng-hong5,Tāi-ting-hông,Tai7-ting-hong5,大丁黃,157,Tai-teng-hong,Tai-ting-hong
425,Chhì-keh-á,Chhi3-keh-a2,Tshì-keh-á,Tshi3-keh-a2,刺格仔,157,Chhi-keh-a,Tshi-keh-a
426,Soaⁿ-chúi-liú,Soann-chui2-liu2,Suann-tsuí-liú,Suann-tsui2-liu2,山水柳,157,Soa-chui-liu,Suann-tsui-liu
427,Chho͘-khng-kak,Chhoo-khng-kak,Tshoo-khng-kak,Tshoo-khng-kak,粗糠壳,157,Chho-khng-kak,Tshoo-khng-kak
428,Hê-kong-chhiu,He5-kong-chhiu,Hê-kong-tshiu,He5-kong-tshiu,蝦公鬚,157,He-kong-chhiu,He-kong-tshiu
429,Thú-môa,Thu2-moa5,Thú-muâ,Thu2-mua5,苧麻,157,Thu-moa,Thu-mua
430,Tōe-á,Toe7-a2,Tuē-á,Tue7-a2,苧仔,157,Toe-a,Tue-a
431,Kim-sia̍h-liû,Kim-siah8-liu5,Kim-sia̍h-liû,Kim-siah8-liu5,金石榴,158,Kim-siah-liu,Kim-siah-liu
432,Chiúⁿ-chháu-sim-chháu,Chiunn2-chhau2-sim-chhau2,Tsiúnn-tsháu-sim-tsháu,Tsiunn2-tshau2-sim-tshau2,蔣草心草,158,Chiu-chhau-sim-chhau,Tsiunn-tshau-sim-tshau
433,Kā-lâng-káu,Ka7-lang5-kau2,Kā-lâng-káu,Ka7-lang5-kau2,咬人狗,159,Ka-lang-kau,Ka-lang-kau
434,Chio̍h-chû,Chioh8-chu5,Tsio̍h-tsû,Tsioh8-tsu5,石薯,160,Chioh-chu,Tsioh-tsu
435,Chio̍h-chu-á,Chioh8-chu-a2,Tsio̍h-tsu-á,Tsioh8-tsu-a2,石珠仔,160,Chioh-chu-a,Tsioh-tsu-a
436,Chúi-koe-iû,Chui2-koe-iu5,Tsuí-kue-iû,Tsui2-kue-iu5,水鷄油,162,Chui-koe-iu,Tsui-kue-iu
437,Chio̍h-chu-á,Chioh8-chu-a2,Tsio̍h-tsu-á,Tsioh8-tsu-a2,石珠仔,163,Chioh-chu-a,Tsioh-tsu-a
438,Chhì-chháu,Chhi3-chhau2,Tshì-tsháu,Tshi3-tshau2,刺草,163,Chhi-chhau,Tshi-tshau
439,Kā-lâng-niau,Ka7-lang5-niau,Kā-lâng-niau,Ka7-lang5-niau,咬人猫,163,Ka-lang-niau,Ka-lang-niau
440,Soaⁿ-chúi-liú,Soann-chui2-liu2,Suann-tsuí-liú,Suann-tsui2-liu2,山水柳,163,Soa-chui-liu,Suann-tsui-liu
441,Soaⁿ-gêng-géng,Soann-geng5-geng2,Suann-gîng-gíng,Suann-ging5-ging2,山龍眼,163,Soa-geng-geng,Suann-ging-ging
442,Soaⁿ-kam-á,Soann-kam-a2,Suann-kam-á,Suann-kam-a2,山柑仔,164,Soa-kam-a,Suann-kam-a
443,Soaⁿ-iū-á,Soann-iu7-a2,Suann-iū-á,Suann-iu7-a2,山柚仔,164,Soa-iu-a,Suann-iu-a
444,Siông-san,Siong5-san,Siông-san,Siong5-san,常山,164,Siong-san,Siong-san
445,Tôaⁿ-hiuⁿ,Toann5-hiunn,Tuânn-hiunn,Tuann5-hiunn,檀香,164,Toa-hiu,Tuann-hiunn
446,Chhiⁿ-ba̍k-hiuⁿ,Chhinn-bak8-hiunn,Tshinn-ba̍k-hiunn,Tshinn-bak8-hiunn,青木香,166,Chhi-bak-hiu,Tshinn-bak-hiunn
447,N̂g-tîn,Ng5-tin5,N̂g-tîn,Ng5-tin5,黃藤,166,N̂g-tin,N̂g-tin
448,Ba̍k-hiuⁿ,Bak8-hiunn,Ba̍k-hiunn,Bak8-hiunn,木香,166,Bak-hiu,Bak-hiunn
449,Tîn-chû,Tin5-chu5,Tîn-tsû,Tin5-tsu5,藤薯,166,Tin-chu,Tin-tsu
450,Sè-sin,Se3-sin,Sè-sin,Se3-sin,細辛,167,Se-sin,Se-sin
451,Kiô-be̍h,Kio5-beh8,Kiô-be̍h,Kio5-beh8,蕎麥,168,Kio-beh,Kio-beh
452,Tiⁿ-be̍h,Tinn-beh8,Tinn-be̍h,Tinn-beh8,甜麥,168,Ti-beh,Tinn-beh
453,Giâ-kang-chháu,Gia5-kang-chhau2,Giâ-kang-tsháu,Gia5-kang-tshau2,蜈蚣草、鵞江草,168,Gia-kang-chhau,Gia-kang-tshau
454,Pe̍h-khó͘-thiāu,Peh8-khoo2-thiau7,Pe̍h-khóo-thiāu,Peh8-khoo2-thiau7,白苦柱,168,Peh-kho-thiau,Peh-khoo-thiau
455,Âng-kut-chhìn-pn̄g-tîn,Ang5-kut-chhin3-png7-tin5,Âng-kut-tshìn-pn̄g-tîn,Ang5-kut-tshin3-png7-tin5,紅骨凊飯藤,168,Ang-kut-chhin-pn̄g-tin,Ang-kut-tshin-pn̄g-tin
456,Chhìn-pn̄g-tîn,Chhin3-png7-tin5,Tshìn-pn̄g-tîn,Tshin3-png7-tin5,凊飯藤,168,Chhin-pn̄g-tin,Tshin-pn̄g-tin
457,Chhoan-chhit,Chhoan-chhit,Tshuan-tshit,Tshuan-tshit,川七,168,Chhoan-chhit,Tshuan-tshit
458,Lôe-piah-chhì,Loe5-piah-chhi3,Luê-piah-tshì,Lue5-piah-tshi3,犁壁刺,170,Loe-piah-chhi,Lue-piah-tshi
459,Khó͘-tiau-á-chháu,Khoo2-tiau-a2-chhau2,Khóo-tiau-á-tsháu,Khoo2-tiau-a2-tshau2,苦柱仔草,170,Kho-tiau-a-chhau,Khoo-tiau-a-tshau
460,Saⁿ-kak-iâm-sng,Sann-kak-iam5-sng,Sann-kak-iâm-sng,Sann-kak-iam5-sng,三角鹽酸,170,Sa-kak-iam-sng,Sann-kak-iam-sng
461,Chúi-âng-kut-chôa,Chui2-ang5-kut-choa5,Tsuí-âng-kut-tsuâ,Tsui2-ang5-kut-tsua5,水紅骨蛇,170,Chui-ang-kut-choa,Tsui-ang-kut-tsua
462,Chúi-lôe-piah-chháu,Chui2-loe5-piah-chhau2,Tsuí-luê-piah-tsháu,Tsui2-lue5-piah-tshau2,水犁壁草,170,Chui-loe-piah-chhau,Tsui-lue-piah-tshau
463,Hô-siú-o͘,Ho5-siu2-oo,Hô-siú-oo,Ho5-siu2-oo,何首烏,171,Ho-siu-o,Ho-siu-oo
464,Pe̍h-koe-sái-tîn,Peh8-koe-sai2-tin5,Pe̍h-kue-sái-tîn,Peh8-kue-sai2-tin5,白鷄屎藤,171,Peh-koe-sai-tin,Peh-kue-sai-tin
465,Chhoan-chhit,Chhoan-chhit,Tshuan-tshit,Tshuan-tshit,川七,171,Chhoan-chhit,Tshuan-tshit
466,Âng-kut-chôa,Ang5-kut-choa5,Âng-kut-tsuâ,Ang5-kut-tsua5,紅骨蛇,171,Ang-kut-choa,Ang-kut-tsua
467,Chhoan-chhit,Chhoan-chhit,Tshuan-tshit,Tshuan-tshit,川七,171,Chhoan-chhit,Tshuan-tshit
468,Khak-chhài,Khak-chhai3,Khak-tshài,Khak-tshai3,殼菜,171,Khak-chhai,Khak-tshai
469,Ka-boa̍h-chhài,Ka-boah8-chhai3,Ka-bua̍h-tshài,Ka-buah8-tshai3,茭？菜、茄茉菜,172,Ka-boah-chhai,Ka-buah-tshai
470,Chhàu-chhoan-kiong,Chhau3-chhoan-kiong,Tshàu-tshuan-kiong,Tshau3-tshuan-kiong,臭川芎,172,Chhau-chhoan-kiong,Tshau-tshuan-kiong
471,Chhàu-hēng,Chhau3-heng7,Tshàu-hīng,Tshau3-hing7,臭杏,172,Chhau-heng,Tshau-hing
472,Sàu-chhiú-chháu,Sau3-chhiu2-chhau2,Sàu-tshiú-tsháu,Sau3-tshiu2-tshau2,掃箒草,172,Sau-chhiu-chhau,Sau-tshiu-tshau
473,Pe-lêng-chhài,Pe-leng5-chhai3,Pe-lîng-tshài,Pe-ling5-tshai3,菠薐菜、飛稜菜、飛龍菜,172,Pe-leng-chhai,Pe-ling-tshai
474,Chhiah-kun-chhài,Chhiah-kun-chhai3,Tshiah-kun-tshài,Tshiah-kun-tshai3,赤根菜,172,Chhiah-kun-chhai,Tshiah-kun-tshai
475,Toah-phīⁿ-chháu,Toah-phinn7-chhau2,Tuah-phīnn-tsháu,Tuah-phinn7-tshau2,掇鼻草,173,Toah-phi-chhau,Tuah-phinn-tshau
476,Chhoah-phīⁿ-chháu,Chhoah-phinn7-chhau2,Tshuah-phīnn-tsháu,Tshuah-phinn7-tshau2,擦鼻草,173,Chhoah-phi-chhau,Tshuah-phinn-tshau
477,Giû-chhek,Giu5-chhek,Giû-tshik,Giu5-tshik,牛膝,173,Giu-chhek,Giu-tshik
478,Koe-kut-hông,Koe-kut-hong5,Kue-kut-hông,Kue-kut-hong5,鷄骨癀,173,Koe-kut-hong,Kue-kut-hong
479,Mn̂g-hōe-bak,Mng5-hoe7-bak,Mn̂g-huē-bak,Mng5-hue7-bak,磅蟹目,173,Mn̂g-hoe-bak,Mn̂g-hue-bak
480,Tò-kè-chháu,To3-ke3-chhau2,Tò-kè-tsháu,To3-ke3-tshau2,到繼草,173,To-ke-chhau,To-ke-tshau
481,Âng-kut-chôa,Ang5-kut-choa5,Âng-kut-tsuâ,Ang5-kut-tsua5,紅骨蛇,173,Ang-kut-choa,Ang-kut-tsua
482,Giû-chhek,Giu5-chhek,Giû-tshik,Giu5-tshik,牛膝,173,Giu-chhek,Giu-tshik
483,Chat-chat-hoe,Chat-chat-hoe,Tsat-tsat-hue,Tsat-tsat-hue,節節花,173,Chat-chat-hoe,Tsat-tsat-hue
484,Chhân-piⁿ-chháu,Chhan5-pinn-chhau2,Tshân-pinn-tsháu,Tshan5-pinn-tshau2,田邊草,173,Chhan-pi-chhau,Tshan-pinn-tshau
485,Âng-chhân-o͘-chháu,Ang5-chhan5-oo-chhau2,Âng-tshân-oo-tsháu,Ang5-tshan5-oo-tshau2,紅田烏草,173,Ang-chhan-o-chhau,Ang-tshan-oo-tshau
486,Chá-liân-chháu,Cha2-lian5-chhau2,Tsá-liân-tsháu,Tsa2-lian5-tshau2,早蓮草,173,Cha-lian-chhau,Tsa-lian-tshau
487,Âng-hoe-bi̍t-chhài,Ang5-hoe-bit8-chhai3,Âng-hue-bi̍t-tshài,Ang5-hue-bit8-tshai3,紅花蜜菜,173,Ang-hoe-bit-chhai,Ang-hue-bit-tshai
488,Âng-chhân-o͘,Ang5-chhan5-oo,Âng-tshân-oo,Ang5-tshan5-oo,紅田烏,173,Ang-chhan-o,Ang-tshan-oo
489,Chhân-o͘-chháu,Chhan5-oo-chhau2,Tshân-oo-tsháu,Tshan5-oo-tshau2,田烏草,173,Chhan-o-chhau,Tshan-oo-tshau
490,Âng-kut-chhoah-phīⁿ-chháu,Ang5-kut-chhoah-phinn7-chhau2,Âng-kut-tshuah-phīnn-tsháu,Ang5-kut-tshuah-phinn7-tshau2,紅骨擦鼻草,173,Ang-kut-chhoah-phi-chhau,Ang-kut-tshuah-phinn-tshau
491,Soaⁿ-hēng-chhài,Soann-heng7-chhai3,Suann-hīng-tshài,Suann-hing7-tshai3,山莕菜,174,Soa-heng-chhai,Suann-hing-tshai
492,Hēng-chhài,Heng7-chhai3,Hīng-tshài,Hing7-tshai3,莕菜、荇菜,174,Heng-chhai,Hing-tshai
493,Chhì-hēng,Chhi3-heng7,Tshì-hīng,Tshi3-hing7,刺莧,174,Chhi-heng,Tshi-hing
494,Chhì-so͘,Chhi3-soo,Tshì-soo,Tshi3-soo,刺蒐,174,Chhi-so,Tshi-soo
495,Chhi-siuⁿ,Chhi-siunn,Tshi-siunn,Tshi-siunn,青箱,174,Chhi-siu,Tshi-siunn
496,Koe-kè-hoe,Koe-ke3-hoe,Kue-kè-hue,Kue-ke3-hue,鷄冠花,174,Koe-ke-hoe,Kue-ke-hue
497,Pe̍h-kùi-kiok-hoe,Peh8-kui3-kiok-hoe,Pe̍h-kuì-kiok-hue,Peh8-kui3-kiok-hue,白桂菊花,174,Peh-kui-kiok-hoe,Peh-kui-kiok-hue
498,Pe̍h-koe-kè,Peh8-koe-ke3,Pe̍h-kue-kè,Peh8-kue-ke3,白鷄冠,174,Peh-koe-ke,Peh-kue-ke
499,Koe-kè-hoe,Koe-ke3-hoe,Kue-kè-hue,Kue-ke3-hue,鷄冠花,174,Koe-ke-hoe,Kue-ke-hue
500,Koe-kè,Koe-ke3,Kue-kè,Kue-ke3,鷄冠,174,Koe-ke,Kue-ke
501,O͘-hî-hoe,Oo-hi5-hoe,Oo-hî-hue,Oo-hi5-hue,烏魚花,174,O-hi-hoe,Oo-hi-hue
502,Îⁿ-á-hoe,Inn5-a2-hoe,Înn-á-hue,Inn5-a2-hue,圓仔花,175,I-a-hoe,Inn-a-hue
503,Ku-hoe,Ku-hoe,Ku-hue,Ku-hue,龜花,175,Ku-hoe,Ku-hue
504,Sò͘-hiuⁿ,Soo3-hiunn,Sòo-hiunn,Soo3-hiunn,素香,176,So-hiu,Soo-hiunn
505,Ian-chi-hoe,Ian-chi-hoe,Ian-tsi-hue,Ian-tsi-hue,胭脂花,176,Ian-chi-hoe,Ian-tsi-hue
506,Kí-thok,Ki2-thok,Kí-thok,Ki2-thok,齒托,176,Ki-thok,Ki-thok
507,Chúi-tang-koe,Chui2-tang-koe,Tsuí-tang-kue,Tsui2-tang-kue,水冬瓜,176,Chui-tang-koe,Tsui-tang-kue
508,Chúi-tang-koe,Chui2-tang-koe,Tsuí-tang-kue,Tsui2-tang-kue,水冬瓜,176,Chui-tang-koe,Tsui-tang-kue
509,Siong-lio̍k,Siong-liok8,Siong-lio̍k,Siong-liok8,商陸,176,Siong-liok,Siong-liok
510,Hó͘-kā-hông,Hoo2-ka7-hong5,Hóo-kā-hông,Hoo2-ka7-hong5,虎咬癀,176,Ho-ka-hong,Hoo-ka-hong
511,Thih-kau-chháu,Thih-kau-chhau2,Thih-kau-tsháu,Thih-kau-tshau2,鐵鉤草,177,Thih-kau-chhau,Thih-kau-tshau
512,Chu-chú-chháu,Chu-chu2-chhau2,Tsu-tsú-tsháu,Tsu-tsu2-tshau2,朱子草,177,Chu-chu-chhau,Tsu-tsu-tshau
513,Ti-bú-lin,Ti-bu2-lin,Ti-bú-lin,Ti-bu2-lin,猪母乳,177,Ti-bu-lin,Ti-bu-lin
514,Ti-bú-chháu,Ti-bu2-chhau2,Ti-bú-tsháu,Ti-bu2-tshau2,猪母草,177,Ti-bu-chhau,Ti-bu-tshau
515,Gō͘-sî-chháu,Goo7-si5-chhau2,Gōo-sî-tsháu,Goo7-si5-tshau2,午時草,177,Go-si-chhau,Goo-si-tshau
516,Chhùi-chháu,Chhui3-chhau2,Tshuì-tsháu,Tshui3-tshau2,嘴草,177,Chhui-chhau,Tshui-tshau
517,Sim-á-hio̍h,Sim-a2-hioh8,Sim-á-hio̍h,Sim-a2-hioh8,參仔葉,177,Sim-a-hioh,Sim-a-hioh
518,Chîm-kóng-chhài,Chim5-kong2-chhai3,Tsîm-kóng-tshài,Tsim5-kong2-tshai3,蟳管菜,178,Chim-kong-chhai,Tsim-kong-tshai
519,Chîm-chhài,Chim5-chhai3,Tsîm-tshài,Tsim5-tshai3,蟳菜,178,Chim-chhai,Tsim-tshai
520,Chián-jiông-hoe,Chian2-jiong5-hoe,Tsián-jiông-hue,Tsian2-jiong5-hue,剪絨花,179,Chian-jiong-hoe,Tsian-jiong-hue
521,Eng-be̍h,Eng-beh8,Eng-be̍h,Eng-beh8,罌麥,179,Eng-beh,Eng-beh
522,Ho-lin-tāu-chháu,Ho-lin-tau7-chhau2,Ho-lin-tāu-tsháu,Ho-lin-tau7-tshau2,荷蘭豆草、河乳豆草,179,Ho-lin-tau-chhau,Ho-lin-tau-tshau
523,Chhiⁿ-hong-chháu,Chhinn-hong-chhau2,Tshinn-hong-tsháu,Tshinn-hong-tshau2,菁方草,179,Chhi-hong-chhau,Tshinn-hong-tshau
524,Koe-tn̂g-chháu,Koe-tng5-chhau2,Kue-tn̂g-tsháu,Kue-tng5-tshau2,鷄腸草,180,Koe-tn̂g-chhau,Kue-tn̂g-tshau
525,Liân,Lian5,Liân,Lian5,蓮,181,Lian,Lian
526,Liân-hoe,Lian5-hoe,Liân-hue,Lian5-hue,蓮花,181,Lian-hoe,Lian-hue
527,Chúi-liân-hoe,Chui2-lian5-hoe,Tsuí-liân-hue,Tsui2-lian5-hue,水蓮花,181,Chui-lian-hoe,Tsui-lian-hue
528,Ui-lêng-sian,Ui-leng5-sian,Ui-lîng-sian,Ui-ling5-sian,威靈仙,182,Ui-leng-sian,Ui-ling-sian
529,Ûi-hō͘-sian,Ui5-hoo7-sian,Uî-hōo-sian,Ui5-hoo7-sian,為候仙,182,Ui-ho-sian,Ui-hoo-sian
530,Chhǹg-phīⁿ-lêng,Chhng3-phinn7-leng5,Tshǹg-phīnn-lîng,Tshng3-phinn7-ling5,串鼻龍,183,Chhng-phi-leng,Tshng-phinn-ling
531,Ui-lêng-sian,Ui-leng5-sian,Ui-lîng-sian,Ui-ling5-sian,威靈仙,183,Ui-leng-sian,Ui-ling-sian
532,Tōa-pún-soaⁿ-khûn-chhài,Toa7-pun2-soann-khun5-chhai3,Tuā-pún-suann-khûn-tshài,Tua7-pun2-suann-khun5-tshai3,大本山芹菜,185,Toa-pun-soa-khun-chhai,Tua-pun-suann-khun-tshai
533,Pih-á-chháu,Pih-a2-chhau2,Pih-á-tsháu,Pih-a2-tshau2,鼈仔草,185,Pih-a-chhau,Pih-a-tshau
534,Thong-chhó,Thong-chho2,Thong-tshó,Thong-tsho2,蓪草,185,Thong-chho,Thong-tsho
535,Chio̍h-ge̍h,Chioh8-geh8,Tsio̍h-ge̍h,Tsioh8-geh8,石月,186,Chioh-geh,Tsioh-geh
536,N̂g-peh,Ng5-peh,N̂g-peh,Ng5-peh,黃柏,186,N̂g-peh,N̂g-peh
537,Poeh-kak-liân,Poeh-kak-lian5,Pueh-kak-liân,Pueh-kak-lian5,八角蓮,187,Poeh-kak-lian,Pueh-kak-lian
538,Thih-gû-ji̍p-chio̍h,Thih-gu5-jip8-chioh8,Thih-gû-ji̍p-tsio̍h,Thih-gu5-jip8-tsioh8,鐵牛入石,187,Thih-gu-jip-chioh,Thih-gu-jip-tsioh
539,Chhiⁿ-ba̍k-hiuⁿ,Chhinn-bak8-hiunn,Tshinn-ba̍k-hiunn,Tshinn-bak8-hiunn,青木香,187,Chhi-bak-hiu,Tshinn-bak-hiunn
540,Pe̍h-soaⁿ-han-chû,Peh8-soann-han-chu5,Pe̍h-suann-han-tsû,Peh8-suann-han-tsu5,白山蕃薯,187,Peh-soa-han-chu,Peh-suann-han-tsu
541,Hông-kí,Hong5-ki2,Hông-kí,Hong5-ki2,防巳,187,Hong-ki,Hong-ki
542,Lôe-piah-tîn,Loe5-piah-tin5,Luê-piah-tîn,Lue5-piah-tin5,犁壁藤,188,Loe-piah-tin,Lue-piah-tin
543,Lôe-piah-chháu,Loe5-piah-chhau2,Luê-piah-tsháu,Lue5-piah-tshau2,犁壁草,188,Loe-piah-chhau,Lue-piah-tshau
544,Tó-tōe-kióng,To2-toe7-kiong2,Tó-tuē-kióng,To2-tue7-kiong2,倒地拱,188,To-toe-kiong,To-tue-kiong
545,Tōa-hôe-hûn,Toa7-hoe5-hun5,Tuā-huê-hûn,Tua7-hue5-hun5,大回魂,188,Toa-hoe-hun,Tua-hue-hun
546,Poeh-kak,Poeh-kak,Pueh-kak,Pueh-kak,八角,188,Poeh-kak,Pueh-kak
547,Óaⁿ-lêng-chhiū,Oann2-leng5-chhiu7,Uánn-lîng-tshiū,Uann2-ling5-tshiu7,碗龍樹,188,Oa-leng-chhiu,Uann-ling-tshiu
548,Poeh-kak,Poeh-kak,Pueh-kak,Pueh-kak,八角,188,Poeh-kak,Pueh-kak
549,Poeh-kak-á,Poeh-kak-a2,Pueh-kak-á,Pueh-kak-a2,八角仔,188,Poeh-kak-a,Pueh-kak-a
550,Lâm-ngó͘-bī-chí,Lam5-ngoo2-bi7-chi2,Lâm-ngóo-bī-tsí,Lam5-ngoo2-bi7-tsi2,南五味子,189,Lam-ngo-bi-chi,Lam-ngoo-bi-tsi
551,Âng-kut-chôa,Ang5-kut-choa5,Âng-kut-tsuâ,Ang5-kut-tsua5,紅骨蛇,189,Ang-kut-choa,Ang-kut-tsua
552,Iā-ha̍p,Ia7-hap8,Iā-ha̍p,Ia7-hap8,夜合,189,Ia-hap,Ia-hap
553,Gio̍k-lân,Giok8-lan5,Gio̍k-lân,Giok8-lan5,玉蘭,189,Giok-lan,Giok-lan
554,O͘-sim-chio̍h,Oo-sim-chioh8,Oo-sim-tsio̍h,Oo-sim-tsioh8,烏心石,189,O-sim-chioh,Oo-sim-tsioh
555,Hâm-siàu,Ham5-siau3,Hâm-siàu,Ham5-siau3,含笑,189,Ham-siau,Ham-siau
556,Giû-sim-lâi,Giu5-sim-lai5,Giû-sim-lâi,Giu5-sim-lai5,牛心梨,190,Giu-sim-lai,Giu-sim-lai
557,Phang-lâi,Phang-lai5,Phang-lâi,Phang-lai5,香梨,190,Phang-lai,Phang-lai
558,Sek-kia-kó,Sek-kia-ko2,Sik-kia-kó,Sik-kia-ko2,釋迦果,190,Sek-kia-ko,Sik-kia-ko
559,Hu̍t-thâu-kó,Hut8-thau5-ko2,Hu̍t-thâu-kó,Hut8-thau5-ko2,佛頭果,190,Hut-thau-ko,Hut-thau-ko
560,Eng-jiáu-thô,Eng-jiau2-tho5,Ing-jiáu-thô,Ing-jiau2-tho5,鶯爪桃,190,Eng-jiau-tho,Ing-jiau-tho
561,Koe-jiáu-lân,Koe-jiau2-lan5,Kue-jiáu-lân,Kue-jiau2-lan5,鷄爪蘭,190,Koe-jiau-lan,Kue-jiau-lan
562,Phang-hoe,Phang-hoe,Phang-hue,Phang-hue,香花,190,Phang-hoe,Phang-hue
563,Chhàu-sái-lâm,Chhau3-sai2-lam5,Tshàu-sái-lâm,Tshau3-sai2-lam5,臭屎楠,191,Chhau-sai-lam,Tshau-sai-lam
